         Wind MFI and SWE Data, 1 minute resolution, GSM coordinates
Year  DOY  millisecs       B          Bx         By         Bz         V          Np    
                           nT         nT         nT         nT        km/s       cm^3   
1998  125  42513171       8.54       7.20      -2.96      -3.49      577.0        0.4
1998  125  42605476       8.63       7.25      -3.00      -3.59      581.9        0.4
1998  125  42694238       8.65       7.22      -3.09      -3.62      581.1        0.4
1998  125  42782714       8.61       7.38      -2.48      -3.59      565.6        0.4
1998  125  42875164       8.62       7.72      -2.21      -3.12      551.3        0.6
1998  125  42962960       8.65       7.69      -3.11      -2.43      558.2        0.5
1998  125  43053832       8.66       8.07      -2.38      -2.00      561.5        0.5
1998  125  43145527       8.71       8.19      -2.48      -1.65      554.0        0.6
1998  125  43235648       8.74       8.20      -2.69      -1.34      558.4        0.7
1998  125  43323449       8.71       7.92      -3.00      -1.94      563.2        0.5
1998  125  43414390       8.72       7.65      -3.39      -2.42      569.0        0.5
1998  125  43503691       8.71       7.60      -3.33      -2.63      566.7        0.5
1998  125  43595281       8.68       7.36      -3.51      -2.95      577.2        0.7
1998  125  43686257       8.59       7.04      -3.47      -3.47      575.4        0.6
1998  125  43775699       8.59       7.20      -3.58      -2.98      576.4        0.5
1998  125  43869437       8.54       6.65      -3.74      -3.79      583.5        0.6
1998  125  43958054       8.52       6.58      -4.04      -3.59      595.2        0.5
1998  125  44048246       8.49       6.44      -4.01      -3.81      598.9        0.4
1998  125  44138296       8.52       6.44      -4.04      -3.82      598.3        0.5
1998  125  44228488       8.55       6.48      -4.13      -3.73      599.4        0.4
1998  125  44318542       8.57       5.99      -4.39      -4.26      604.6        0.4
1998  125  44406519       8.50       5.82      -4.48      -4.20      588.8        0.5
1998  125  44496675       8.38       6.78      -4.24      -2.47      575.5        0.4
1998  125  44588121       8.27       6.76      -4.22      -2.18      594.3        0.5
1998  125  44679097       8.29       6.70      -4.09      -2.65      602.2        0.5
1998  125  44769148       8.35       6.61      -4.34      -2.66      604.9        0.5
1998  125  44859269       8.35       6.53      -4.34      -2.87      604.9        0.5
1998  125  44949394       8.36       6.46      -4.01      -3.46      609.6        0.5
1998  125  45037406       8.08       6.44      -3.12      -3.67      592.3        0.5
1998  125  45129707       8.12       5.97      -4.32      -3.28      604.6        0.5
1998  125  45221976       7.05       3.90      -3.75      -4.33      660.0        0.6
1998  125  45318960       7.70      -5.47       3.94      -3.70      781.1        1.0
1998  125  45385054       7.76      -5.67       3.98      -3.50      787.3        1.0
1998  125  45486367       8.24      -5.68       4.05      -4.35      771.9        0.7
1998  125  45550277       8.19      -5.81       3.93      -4.22      767.5        0.7
1998  125  45656136       8.00      -5.79       4.20      -3.43      793.3        0.9
1998  125  45723078       7.82      -5.34       4.53      -3.07      797.0        1.0
1998  125  45801113       7.86      -5.20       3.54      -4.68      797.2        0.8
1998  125  45901750       7.89      -5.17       3.49      -4.82      790.2        0.8
1998  125  45969339       7.84      -5.09       3.48      -4.84      790.7        0.8
1998  125  53150824       7.66       6.40      -2.68      -3.14      563.1        0.8
1998  125  53241074       7.61       6.38      -2.47      -3.28      563.5        0.7
1998  125  53331324       7.54       6.28      -2.79      -2.88      564.7        0.7
1998  125  53423042       7.53       5.15      -2.27      -4.94      590.4        0.9
1998  125  53513292       7.50       5.36      -2.65      -4.38      586.0        0.8
1998  125  53602894       7.51       6.17      -2.36      -3.55      575.2        0.7
1998  125  53692324       7.43       6.03      -2.48      -3.44      568.4        0.7
1998  125  53783394       7.43       5.57      -2.35      -4.29      579.7        0.7
1998  125  53873644       7.48       4.45      -2.32      -5.49      581.6        0.8
1998  125  53964714       7.49       4.66      -2.44      -5.32      588.4        0.9
1998  125  54053320       7.58       5.09      -2.42      -4.90      566.6        0.9
1998  125  54143535       7.60       6.57      -2.44      -2.91      565.4        0.8
1998  125  54233820       7.58       6.76      -2.25      -2.53      562.5        0.8
1998  125  54319523       7.61       6.94      -2.31      -2.09      554.4        0.8
1998  125  54409949       7.65       6.94      -2.20      -2.35      553.8        0.9
1998  125  54501558       7.72       6.96      -2.07      -2.62      553.9        0.9
1998  125  54573898       7.71       7.24      -1.52      -2.17      554.8        0.8
1998  125  54688078       7.81       7.29      -1.62      -2.30      553.5        0.9
1998  125  54778328       7.78       6.84      -2.30      -2.88      558.9        0.8
1998  125  54868574       7.77       6.65      -2.53      -3.11      557.3        0.8
1998  125  54958824       7.71       6.23      -2.87      -3.52      562.4        0.8
1998  125  55049074       7.58       6.12      -2.77      -3.50      558.2        0.9
1998  125  55137957       7.61       6.14      -2.88      -3.42      546.8        0.8
1998  125  55228210       7.51       6.23      -2.79      -3.10      547.8        0.9
1998  125  55318460       7.39       6.04      -2.83      -3.17      540.3        0.8
1998  125  55408710       7.33       5.86      -3.13      -3.04      545.1        0.9
1998  125  55498960       7.37       5.29      -3.41      -3.76      540.7        0.8
1998  125  55589070       7.35       5.64      -2.93      -3.67      535.3        0.8
1998  125  55679316       7.44       6.42      -2.58      -2.69      536.1        0.9
1998  125  55769566       7.52       6.78      -2.52      -2.02      540.7        0.9
1998  125  55846417       7.57       6.79      -2.64      -2.03      551.3        1.0
1998  125  55959230       7.62       6.52      -2.62      -2.91      546.7        1.0
1998  125  56032792       7.60       6.40      -2.56      -3.21      542.0        0.8
1998  125  56145609       7.60       6.40      -2.74      -3.03      537.9        0.8
1998  125  56235996       7.53       6.12      -3.14      -3.03      539.2        0.8
1998  125  56326246       7.50       5.67      -3.34      -3.58      542.9        0.9
1998  125  56399808       7.50       5.69      -2.80      -3.98      544.9        0.8
1998  125  56512761       7.46       5.21      -2.77      -4.55      545.9        0.9
1998  125  56586324       7.44       5.72      -3.09      -3.59      540.0        0.9
1998  125  56699136       7.50       5.59      -3.12      -3.87      538.1        0.9
1998  125  56772980       7.59       4.92      -2.83      -4.99      546.5        0.9
1998  125  56887156       7.60       5.27      -3.28      -4.36      556.6        1.0
1998  125  56959460       7.67       5.28      -3.12      -4.59      556.5        0.8
1998  125  57073671       7.56       5.51      -3.23      -4.03      552.6        0.9
1998  125  57145835       7.54       5.28      -3.17      -4.34      559.0        1.0
1998  125  57260191       7.51       5.15      -2.87      -4.62      552.7        0.9
1998  125  57350437       7.50       5.15      -3.15      -4.46      560.7        0.9
1998  125  57440687       7.52       4.91      -2.82      -4.94      561.2        0.9
1998  125  57530902       7.50       4.55      -3.08      -5.09      558.3        1.0
1998  125  57604781       7.52       4.99      -3.33      -4.52      555.4        0.9
1998  125  57716089       7.53       5.17      -3.11      -4.48      550.8        1.0
1998  125  57792660       7.51       5.15      -2.68      -4.74      554.3        0.9
1998  125  57902605       7.56       5.05      -3.34      -4.52      549.0        0.9
1998  125  57992855       7.56       5.26      -2.92      -4.58      547.4        0.9
1998  125  58066558       7.56       5.01      -3.11      -4.74      551.0        0.8
1998  125  58179371       7.57       5.13      -2.91      -4.75      548.6        0.9
1998  125  58253074       7.56       5.06      -2.89      -4.82      552.5        0.8
1998  125  58365886       7.44       5.08      -3.15      -4.41      551.0        1.0
1998  125  58439589       7.53       4.85      -2.76      -5.04      547.8        0.8
1998  125  58552402       7.59       4.82      -2.72      -5.19      547.6        0.7
1998  125  58642652       7.56       4.75      -2.69      -5.23      545.6        0.9
1998  125  58732902       7.53       4.82      -2.78      -5.06      544.9        0.8
1998  125  58823117       7.54       4.56      -3.15      -5.09      543.2        0.9
1998  125  58895175       7.53       4.77      -2.83      -5.08      535.9        0.8
1998  125  59009667       7.49       4.84      -2.94      -4.90      538.4        0.9
1998  125  59081691       7.49       5.05      -2.88      -4.71      537.5        0.8
1998  125  59196863       7.54       5.20      -3.02      -4.50      536.8        0.8
1998  125  59286292       7.58       5.17      -2.39      -4.92      539.4        0.8
1998  125  59376683       7.51       5.45      -2.57      -4.45      538.5        0.8
1998  125  59466933       7.47       5.29      -2.39      -4.70      537.8        0.7
1998  125  59557039       7.45       5.37      -2.50      -4.51      538.0        0.8
1998  125  59647429       7.48       5.28      -2.55      -4.64      540.7        0.8
1998  125  59737644       7.46       5.23      -2.65      -4.59      539.1        1.0
1998  125  59809703       7.43       5.55      -2.48      -4.25      535.5        0.9
1998  125  59924195       7.40       5.29      -2.45      -4.56      538.2        0.8
1998  125  59997898       7.40       5.33      -2.55      -4.46      542.6        0.8
1998  125  60110710       7.43       5.23      -2.54      -4.62      539.6        0.9
1998  125  60184203       7.43       5.21      -2.61      -4.61      543.1        1.0
1998  125  60297015       7.38       5.24      -2.60      -4.49      543.3        0.9
1998  125  60369390       7.37       5.42      -2.34      -4.40      541.2        0.8
1998  125  60483746       7.36       5.43      -2.64      -4.20      536.4        0.9
1998  125  60557410       7.35       5.25      -2.56      -4.45      539.4        1.0
1998  125  60670046       7.38       5.25      -2.62      -4.46      547.4        0.9
1998  125  60743960       7.40       5.27      -2.52      -4.53      543.7        0.9
