                               Wind MFI and SWE Data, 1 minute resolution, GSE coordinates
Year  DOY  millisecs       B          Bx         By         Bz         V         Vth         Np        Beta        Va         Ma        Mms    
                           nT         nT         nT         nT        km/s       km/s       cm^3                  km/s                         
2009  203  22547419      14.76       7.44     -12.64      -1.38      386.7       58.5       17.9      0.592       76.0       5.09       3.70
2009  203  22653009      14.61       8.02     -12.05      -1.64      391.1       56.4       16.2      0.506       79.3       4.93       3.72
2009  203  22744685      13.89       7.37     -11.30      -3.19      385.8       58.2       18.8      0.694       69.8       5.52       3.87
2009  203  22842625      13.63       7.58     -10.97      -2.69      384.7       62.7       19.2      0.856       67.8       5.68       3.76
2009  203  22943763      13.32       7.51     -10.26      -3.41      388.7       57.8       18.9      0.747       66.8       5.82       3.99
2009  203  23038501      13.50       7.32     -10.63      -3.00      381.6       62.0       18.0      0.798       69.4       5.50       3.71
2009  203  23145761      13.31       6.35     -11.17      -3.00      384.7       61.5       17.9      0.803       68.6       5.61       3.78
2009  203  23234378      13.08       6.39     -10.31      -3.51      385.1       57.2       16.4      0.660       70.4       5.47       3.88
2009  203  23332457      13.28       5.97      -9.46      -6.00      383.6       61.0       17.7      0.785       68.8       5.57       3.78
2009  203  23430396      13.42       6.00     -11.79      -2.07      390.2       55.0       16.5      0.584       72.0       5.42       3.96
2009  203  23526804      13.81       5.19     -11.48      -5.28      387.0       58.0       16.6      0.616       73.9       5.24       3.77
2009  203  23629193      13.90       5.74     -11.14      -5.97      386.9       55.9       15.2      0.517       77.7       4.98       3.74
2009  203  23724070      13.82       6.02     -11.15      -5.49      385.0       58.9       15.7      0.601       76.0       5.07       3.67
2009  203  23825210      13.75       6.23      -9.69      -6.96      386.9       60.4       17.6      0.715       71.4       5.42       3.76
2009  203  23919947      13.67       5.87     -10.03      -6.73      382.5       59.8       16.5      0.664       73.4       5.21       3.69
2009  203  24014966      13.74       5.97      -9.80      -7.43      378.7       59.7       16.0      0.634       75.0       5.05       3.62
2009  203  24109843      13.79       5.79     -10.36      -7.02      376.7       56.2       16.8      0.585       73.5       5.12       3.74
2009  203  24210843      13.47       5.42     -10.33      -6.61      383.1       52.6       16.2      0.521       72.9       5.25       3.94
2009  203  24308640      13.45       5.50      -9.58      -7.54      385.1       55.3       15.5      0.551       74.4       5.17       3.83
2009  203  24406580      13.51       5.68      -8.37      -8.90      380.6       58.3       15.5      0.608       74.8       5.09       3.68
2009  203  24504658      14.19       4.97      -6.51     -11.45      383.2       59.1       13.6      0.496       83.9       4.57       3.46
2009  203  24596476      14.25       4.90      -4.39     -12.58      377.8       62.8       13.3      0.543       85.3       4.43       3.29
2009  203  24701218      14.75       4.66      -3.91     -13.43      381.5       58.0       12.3      0.400       91.6       4.16       3.29
2009  203  24795414      14.68       4.66      -4.56     -13.13      381.6       58.3       12.1      0.401       92.0       4.15       3.28
2009  203  24897097      14.56       4.30      -3.83     -13.30      383.7       57.6       12.0      0.395       91.7       4.19       3.32
2009  203  24994351      14.74       3.93      -2.65     -13.88      385.2       60.0       12.2      0.424       92.1       4.18       3.27
2009  203  25089230      14.47       4.47      -3.75     -12.90      375.3       54.7       12.5      0.374       89.4       4.20       3.36
2009  203  25190228      14.68       3.86      -2.59     -13.89      383.1       56.6       11.3      0.351       95.5       4.01       3.25
2009  203  25288027      14.75       3.92      -2.03     -14.02      381.2       59.7       11.8      0.407       93.6       4.07       3.21
2009  203  25386789      14.01       3.64      -2.62     -13.22      387.5       58.9       12.8      0.475       85.5       4.53       3.46
2009  203  25484080      13.70       3.79      -1.97     -12.82      386.1       58.6       13.1      0.502       82.7       4.67       3.53
2009  203  25581982      13.48       4.20      -5.31     -11.49      388.3       59.2       14.5      0.590       77.1       5.04       3.67
2009  203  25670740      13.43       4.70      -5.59     -11.20      379.7       58.3       14.5      0.576       76.9       4.94       3.62
2009  203  25775482      13.87       3.51      -4.49     -12.53      387.2       56.4       13.0      0.451       83.9       4.62       3.56
2009  203  25868005      13.88       1.87      -5.21     -12.57      385.2       63.1       13.4      0.582       82.8       4.65       3.40
2009  203  25973736      14.00      -0.43      -1.84     -13.78      393.0       62.8       13.5      0.570       83.1       4.73       3.47
2009  203  26062351      14.57       2.62      -3.14     -13.86      375.8       55.9       11.2      0.347       94.9       3.96       3.21
2009  203  26157371      14.78       1.14      -4.15     -13.87      385.0       58.9       11.0      0.368       97.2       3.96       3.18
2009  203  26261429      14.97       2.88      -3.27     -14.29      379.5       59.7       11.9      0.398       94.6       4.01       3.17
2009  203  26359369      15.19       2.82      -2.64     -14.68      380.8       56.3       10.8      0.313      100.7       3.78       3.12
2009  203  26456458      15.80       2.06      -2.05     -15.41      367.8       55.8       10.7      0.281      105.4       3.49       2.93
2009  203  26562757      16.46      -1.07       0.52     -16.39      387.4       56.7        9.7      0.243      115.2       3.36       2.88
2009  203  26650123      16.51      -1.03       2.26     -16.29      385.9       52.1        9.5      0.200      116.5       3.31       2.90
2009  203  26754867      16.20      -1.37       2.54     -15.92      388.9       55.0       10.4      0.252      109.6       3.55       3.02
2009  203  26846683      16.00      -1.75       3.18     -15.58      392.0       51.5        9.7      0.212      112.1       3.50       3.05
2009  203  27040349      15.65      -1.50       3.43     -15.18      385.3       49.1       10.0      0.206      108.1       3.57       3.12
2009  203  27145937      15.01      -1.11       3.74     -14.40      390.3       49.2       10.8      0.244       99.6       3.92       3.35
2009  203  27240781      15.55      -1.13       2.70     -15.21      381.5       50.9        9.9      0.224      107.7       3.54       3.07
2009  203  27338753      15.94      -2.82       4.61     -14.92      389.3       48.6        9.2      0.181      114.3       3.40       3.02
2009  203  27438906      16.24      -1.83       6.17     -14.90      383.4       50.4       10.7      0.216      108.5       3.53       3.07
2009  203  27531570      15.58      -1.86       4.31     -14.67      381.2       50.7       11.2      0.250      101.5       3.76       3.20
2009  203  27632570      15.07      -1.92       3.65     -14.49      384.3       50.4       12.2      0.286       94.2       4.08       3.41
2009  203  27730507      14.46      -2.09       3.93     -13.73      383.9       51.9       12.5      0.338       89.3       4.30       3.50
2009  203  27831367      12.40      -2.10       4.51     -11.33      384.6       55.5       13.2      0.558       74.3       5.18       3.82
2009  203  27923183      12.86      -2.48       5.29     -11.44      390.5       50.3       12.6      0.405       79.0       4.94       3.90
2009  203  28021947      12.53      -3.46       5.98     -10.40      394.7       52.4       12.6      0.462       77.1       5.12       3.93
2009  203  28121484      13.28      -3.36       5.76     -11.42      399.2       53.2       12.2      0.413       82.9       4.82       3.79
2009  203  28219148      13.25      -4.27       7.04     -10.37      397.4       52.7       11.0      0.365       87.1       4.56       3.67
2009  203  28315078      14.37      -3.13       4.66     -12.67      387.1       46.9        8.9      0.200      105.1       3.68       3.23
2009  203  28419103      15.23      -3.73      -5.28     -13.07      387.0       54.8       10.3      0.282      103.3       3.74       3.14
2009  203  28507894      14.18       5.67      -5.75     -11.34      355.1       58.1       12.6      0.443       87.3       4.07       3.15
2009  203  28618005      13.83       6.39      -9.07      -7.83      361.5       54.5       11.7      0.381       88.3       4.09       3.26
2009  203  28706763      13.75       8.65      -9.38      -4.90      353.8       58.3       12.4      0.468       85.2       4.15       3.18
2009  203  28816873      13.36       9.72      -8.94      -1.92      355.3       64.6       13.2      0.648       80.3       4.42       3.15
2009  203  28917908      12.88      10.01      -7.86      -1.50      353.9       68.1       14.0      0.823       75.1       4.71       3.15
2009  203  29009794      13.95       6.66     -10.68      -3.52      367.9       45.8       11.2      0.254       90.9       4.05       3.44
2009  203  29107734      14.45       6.67     -12.51      -1.86      370.2       54.4       12.6      0.374       88.9       4.16       3.33
