Wind MFI and SWE Data, 1 minute resolution, GSE coordinates
Year  DOY  millisecs       B          V         Vth         Np    
                           nT        km/s       km/s       cm^3   
2014    4  46458164       3.98      500.9       46.9        3.5
2014    4  46553574       3.81      500.6       51.0        3.5
2014    4  46652054       3.81      503.7       47.6        3.6
2014    4  46750546       3.92      500.5       50.2        3.7
2014    4  46850566       4.10      499.7       47.1        3.8
2014    4  46955347       3.94      514.9       46.0        3.5
2014    4  47046859       3.92      510.6       44.0        3.3
2014    4  47147597       3.96      508.4       51.7        3.3
2014    4  47243832       4.09      510.2       44.9        3.5
2014    4  47360781       3.97      505.1       46.9        3.3
2014    4  47442304       3.91      510.2       47.5        3.3
2014    4  47743093       4.23      500.1       42.8        3.8
2014    4  47841582       4.35      497.7       41.2        3.9
2014    4  47940066       4.29      499.2       41.3        4.0
2014    4  48038585       4.19      501.1       42.7        3.7
2014    4  48137074       4.18      501.0       44.4        3.6
2014    4  48237097       4.00      505.5       44.6        3.5
2014    4  48347894       3.87      500.3       41.0        3.5
2014    4  48435714       4.18      499.5       49.1        3.5
2014    4  48526503       4.18      495.4       48.2        3.6
2014    4  48623453       4.13      489.9       46.5        3.7
2014    4  48726554       3.98      497.1       54.8        3.4
2014    4  48825003       3.89      497.2       43.1        3.5
2014    4  48920449       3.87      485.6       47.3        3.7
2014    4  49021835       3.77      487.7       55.7        3.5
2014    4  49120496       3.87      481.1       46.7        3.9
2014    4  49220523       3.88      482.6       44.3        3.8
2014    4  49331285       3.86      491.5       52.9        3.5
2014    4  49418855       3.98      490.0       49.4        3.5
2014    4  49515980       4.14      485.6       39.4        3.9
2014    4  49614324       4.15      485.7       41.8        3.7
2014    4  49712812       4.09      485.6       44.9        3.7
2014    4  49811296       3.98      485.9       42.7        4.0
2014    4  49911320       4.01      495.1       47.1        3.5
2014    4  50005332       4.01      489.0       39.2        3.9
2014    4  50103816       3.94      486.4       40.7        3.8
2014    4  50203703       3.96      484.8       49.6        3.9
2014    4  50312925       3.82      487.5       55.9        3.6
2014    4  50399132       3.87      486.4       44.8        3.9
2014    4  50498480       3.84      486.9       37.2        4.6
2014    4  50594601       3.81      487.5       40.8        3.7
2014    4  50694625       3.82      488.6       42.3        3.9
2014    4  50793113       3.86      488.8       40.8        3.7
2014    4  50893136       3.72      484.9       46.3        3.9
2014    4  50988546       3.67      491.0       45.1        3.6
2014    4  51090074       3.58      500.5       50.8        3.3
2014    4  51182437       3.63      501.4       49.0        3.2
2014    4  51299394       3.68      498.6       48.7        3.2
2014    4  51380914       3.71      498.1       51.7        3.4
2014    4  51477898       3.76      495.3       50.7        3.1
2014    4  51574949       3.99      494.8       41.7        2.9
2014    4  51674835       3.78      499.7       49.7        3.4
2014    4  51779476       3.81      507.7       38.8        2.6
2014    4  51875742       3.78      503.1       45.5        3.1
2014    4  51979523       3.96      520.5       42.7        3.0
2014    4  52070355       3.84      497.1       48.5        3.6
2014    4  52173417       3.93      492.0       42.3        3.4
2014    4  52290410       3.88      508.5       45.3        2.8
2014    4  52372070       3.69      503.2       51.8        3.6
2014    4  52467371       3.90      492.4       47.6        3.5
2014    4  52567363       3.85      493.3       43.4        3.5
2014    4  52672003       3.76      504.8       44.1        3.1
2014    4  52767445       3.91      509.2       42.6        2.9
2014    4  52858242       3.88      497.2       50.8        3.7
2014    4  52966062       3.77      505.7       47.4        3.1
2014    4  53056718       3.85      505.6       49.9        3.5
2014    4  53156914       3.90      508.1       45.1        3.2
2014    4  53275230       3.90      509.0       50.7        3.5
2014    4  53359867       3.91      511.0       44.0        3.1
2014    4  53455273       3.87      512.5       43.2        3.0
2014    4  53550859       3.78      508.0       44.8        3.1
2014    4  53652281       3.88      514.3       43.6        3.1
2014    4  53750906       3.94      522.7       35.4        2.4
2014    4  53850792       3.91      530.4       39.8        2.9
2014    4  53943124       3.92      519.0       42.1        3.2
2014    4  54047726       3.89      518.2       39.8        3.0
2014    4  54146214       3.89      519.9       40.3        3.0
2014    4  54260089       3.84      511.6       46.8        3.1
2014    4  54343187       3.85      505.3       47.9        3.5
2014    4  54440132       3.81      514.4       45.5        3.3
2014    4  54540195       3.80      522.2       33.5        2.6
2014    4  54638679       3.73      525.1       39.2        3.0
2014    4  54735624       3.75      510.5       42.9        3.2
2014    4  54832574       3.85      510.4       46.0        3.1
2014    4  55128031       3.96      502.2       44.5        3.1
2014    4  55243445       3.94      506.6       47.3        3.1
2014    4  55325828       3.93      508.7       42.4        3.1
2014    4  55425027       3.90      517.4       41.6        3.2
2014    4  55515820       3.81      497.2       42.0        3.4
2014    4  55622894       3.77      507.3       37.4        3.0
2014    4  55713613       3.81      493.4       45.1        3.4
2014    4  55817433       3.95      491.1       45.2        3.3
2014    4  55915917       4.16      496.6       43.2        3.5
2014    4  56019019       4.15      492.9       40.8        3.6
2014    4  56117507       4.11      493.3       46.5        3.8
2014    4  56229160       4.20      490.3       41.9        3.8
2014    4  56314445       4.14      488.9       36.4        3.8
2014    4  56412964       4.09      487.7       39.4        3.7
2014    4  56509910       4.16      486.6       35.9        3.9
2014    4  56606859       4.19      490.0       36.1        3.8
2014    4  56705308       4.12      489.6       37.8        3.8
2014    4  56803832       3.98      484.0       42.3        3.7
2014    4  56903175       4.02      486.1       41.8        3.7
2014    4  57000800       4.03      486.7       40.1        3.6
2014    4  57100148       4.07      488.2       38.7        3.7
2014    4  57211765       4.05      486.4       45.9        3.6
2014    4  57297800       4.04      489.4       46.8        3.7
2014    4  57394746       4.05      489.2       37.2        3.7
2014    4  57494769       4.01      483.6       39.2        3.8
2014    4  57594078       3.98      492.7       40.7        3.2
2014    4  57684050       3.86      488.2       38.6        3.8
2014    4  57791769       3.89      495.3       45.2        3.4
2014    4  57887175       3.98      495.6       47.7        3.5
2014    4  57985835       3.92      496.8       47.6        3.4
2014    4  58084148       3.94      498.2       42.5        3.4
2014    4  58194945       3.94      494.4       42.1        3.4
2014    4  58281121       3.86      493.4       43.2        3.8
2014    4  58378031       3.89      486.5       44.5        3.7
2014    4  58478195       3.90      497.6       44.4        3.5
2014    4  58581300       3.86      512.0       42.6        3.2
2014    4  58672773       3.94      496.9       46.7        3.5
2014    4  58776730       3.87      496.7       43.2        3.4
2014    4  58878261       3.92      501.8       43.1        3.3
2014    4  58977464       4.00      500.0       43.4        3.2
2014    4  59072050       3.85      500.0       47.1        3.4
2014    4  59183742       3.82      493.7       51.0        3.6
2014    4  59269054       3.77      489.0       45.2        3.7
2014    4  59367542       3.68      492.5       37.2        3.6
2014    4  59469105       3.65      493.6       51.9        3.7
2014    4  59563082       3.68      496.1       41.7        3.7
2014    4  59663140       3.76      501.6       43.1        3.4
2014    4  59759878       3.66      504.9       50.3        3.5
2014    4  59851492       3.67      508.3       40.4        3.1
2014    4  59950902       3.50      500.8       46.3        3.4
2014    4  60052433       3.77      497.5       42.1        3.3
2014    4  60165484       3.95      492.9       48.0        3.6
2014    4  60252484       3.86      497.4       42.1        3.5
2014    4  60350968       3.71      496.6       43.3        3.5
2014    4  60449453       3.64      493.3       44.3        3.9
2014    4  60549339       3.88      497.7       46.8        3.4
2014    4  60647824       3.83      496.4       50.2        3.5
2014    4  60746312       3.74      496.4       49.2        3.6
2014    4  60843257       3.69      498.7       49.6        3.6
2014    4  60941886       3.78      493.2       40.5        3.9
2014    4  61040371       3.83      493.8       42.6        3.7
2014    4  61151167       3.76      492.5       43.9        3.7
2014    4  61238917       3.70      500.7       49.4        3.5
