             Wind MFI Data, 1 minute resolution, GSE coordinates
Year  DOY  millisecs       B          Bx         By         Bz       Theta       Phi    
                           nT         nT         nT         nT        deg        deg    
2014  114     90000       6.03      -2.01      -3.96       4.02      42.16     243.09
2014  114    150000       5.97      -0.44      -4.12       4.13      44.93     263.85
2014  114    210000       5.91       0.66      -3.34       4.51      52.96     281.27
2014  114    270000       5.92       2.69      -2.84       4.42      48.54     313.41
2014  114    330000       5.92       2.39      -2.81       4.57      51.08     310.33
2014  114    390000       5.90       2.19      -2.93       4.60      51.50     306.77
2014  114    450000       5.92       2.69      -2.81       4.42      48.63     313.73
2014  114    510000       5.96       2.04      -2.30       5.04      58.61     311.68
2014  114    570000       5.97       2.08      -2.29       5.09      58.73     312.17
2014  114    750000       5.89       2.09      -3.47       4.24      46.30     300.98
2014  114    810000       6.02       2.33      -4.11       3.72      38.20     299.60
2014  114    870000       5.97       2.25      -4.16       3.63      37.57     298.38
2014  114    930000       6.02       2.84      -2.86       4.35      47.20     314.83
2014  114    990000       6.08       2.95      -2.14       4.85      53.05     324.02
2014  114   1050000       6.09       2.90      -1.33       5.15      58.23     335.43
2014  114   1110000       6.09       3.52       0.10       4.86      54.11       1.65
2014  114   1170000       6.17       4.08       1.02       4.49      46.85      14.06
2014  114   1230000       6.11       3.75       0.50       4.79      51.71       7.64
2014  114   1290000       5.62       2.00      -2.96       2.78      37.86     304.08
2014  114   1350000       5.87      -0.73      -5.81      -0.18      -1.78     262.84
2014  114   1410000       5.86      -0.73      -5.81      -0.00      -0.04     262.81
2014  114   1470000       5.83      -0.58      -5.79       0.18       1.80     264.29
2014  114   1530000       5.76      -0.48      -5.73       0.14       1.36     265.18
2014  114   1590000       5.68      -0.61      -5.61       0.53       5.37     263.79
2014  114   1650000       5.65       0.17      -5.62       0.22       2.23     271.78
2014  114   1710000       5.67      -0.06      -5.62       0.67       6.75     269.36
2014  114   1770000       5.63       0.30      -5.56       0.79       8.04     273.04
2014  114   1830000       5.51       0.51      -5.39       0.83       8.75     275.38
2014  114   1890000       5.62      -0.16      -5.27       1.86      19.45     268.29
2014  114   1950000       5.69      -0.38      -5.14       2.37      24.66     265.78
2014  114   2010000       5.61      -0.41      -4.65       3.01      32.84     265.01
2014  114   2070000       5.54      -1.00      -4.08       3.57      40.37     256.29
2014  114   2130000       5.53      -1.41      -4.35       3.04      33.56     252.01
2014  114   2190000       5.26      -0.96      -3.95       3.28      38.89     256.38
2014  114   2250000       5.32      -1.18      -4.07       2.98      35.10     253.90
2014  114   2310000       5.43      -2.32      -4.18       2.52      27.78     241.02
2014  114   2370000       5.40      -2.22      -3.81       3.08      34.99     239.79
2014  114   2430000       5.47      -1.85      -3.79       3.41      38.96     244.04
2014  114   2490000       5.42      -1.95      -4.28       2.64      29.31     245.46
2014  114   2550000       5.45      -1.95      -4.41       2.49      27.32     246.19
2014  114   2610000       5.52      -2.34      -4.32       2.40      26.04     241.56
2014  114   2670000       5.53      -2.95      -4.18       2.04      21.75     234.80
2014  114   2730000       5.53      -3.22      -4.18       1.59      16.76     232.36
2014  114   2790000       5.54      -2.46      -4.32       2.33      25.09     240.28
2014  114   2850000       5.54      -2.54      -4.28       2.39      25.64     239.27
2014  114   2910000       5.58      -2.64      -4.49       1.76      18.71     239.56
2014  114   2970000       5.73      -2.31      -4.60       2.38      24.81     243.37
2014  114   3030000       5.73      -1.83      -4.74       2.51      26.26     248.90
2014  114   3090000       5.63      -2.32      -4.66       2.09      21.88     243.57
2014  114   3150000       5.67      -2.11      -4.66       2.35      24.70     245.62
2014  114   3210000       5.60      -2.54      -4.14       2.54      27.63     238.42
2014  114   3270000       5.61      -2.40      -4.14       2.85      30.78     239.94
2014  114   3330000       5.72      -2.34      -4.20       3.00      31.97     240.86
2014  114   3390000       5.61      -1.68      -4.58       2.69      28.91     249.86
2014  114   3450000       5.64      -0.60      -5.15       2.13      22.34     263.35
2014  114   3510000       5.61      -1.02      -5.35       1.21      12.56     259.21
2014  114   3570000       5.65      -1.83      -5.13       1.16      12.04     250.37
2014  114   3630000       5.69      -0.63      -5.36       1.62      16.72     263.25
2014  114   3690000       5.71       0.17      -4.54       3.38      36.62     272.19
2014  114   3750000       5.77       0.29      -4.30       3.79      41.34     273.87
2014  114   3810000       5.73      -0.08      -4.66       3.27      35.08     268.96
2014  114   3870000       5.78      -0.22      -3.97       4.16      46.29     266.87
2014  114   3930000       5.82      -0.36      -3.65       4.50      50.76     264.43
2014  114   3990000       5.83      -0.49      -3.69       4.47      50.17     262.52
2014  114   4050000       5.83      -0.51      -3.42       4.64      53.32     261.60
2014  114   4110000       5.74      -0.49      -3.50       4.49      51.78     262.02
2014  114   4170000       5.72      -0.34      -1.99       5.18      68.78     260.41
2014  114   4230000       5.72      -0.43      -0.07       5.58      85.57     189.38
2014  114   4290000       5.69      -0.41       1.01       5.56      78.96     112.18
2014  114   4350000       5.81      -0.17       0.76       5.64      82.18     102.68
2014  114   4410000       5.89       0.28       0.44       5.80      84.91      57.76
2014  114   4470000       5.91       0.97      -0.01       5.79      80.50     359.38
2014  114   4530000       5.92       1.33      -0.34       5.72      76.55     345.73
2014  114   4590000       5.96       0.91      -0.86       5.79      77.83     316.59
2014  114   4650000       5.93       0.83      -1.89       5.53      69.58     293.63
2014  114   4710000       5.97       1.12      -2.01       5.47      67.18     299.13
2014  114   4770000       5.96       1.71      -2.26       5.22      61.55     307.11
2014  114   4830000       6.00       1.21      -1.38       5.67      72.11     311.30
2014  114   4890000       5.93       0.77      -1.27       5.67      75.26     301.22
2014  114   4950000       5.99       0.52      -1.50       5.74      74.50     289.07
2014  114   5010000       5.98       1.12      -0.90       5.60      75.61     321.17
2014  114   5070000       5.93       1.04      -1.23       5.67      74.13     310.12
2014  114   5130000       5.90       0.91      -2.79       5.02      59.66     288.03
2014  114   5190000       5.89       1.82      -2.88       4.76      54.41     302.32
2014  114   5250000       5.92       1.98      -3.41       3.73      43.44     300.11
2014  114   5310000       6.04       1.21      -0.65       5.86      76.80     331.87
2014  114   5370000       6.04       1.41      -1.10       5.73      72.64     322.16
2014  114   5430000       6.01       1.89      -2.08       5.15      61.36     312.36
2014  114   5490000       5.93       3.21      -4.06       2.78      28.28     308.34
2014  114   5550000       5.95       3.24      -4.75       1.33      13.07     304.26
2014  114   5610000       5.86       2.37      -4.56      -0.92     -10.12     297.50
2014  114   5670000       5.95       0.46      -0.60       5.89      82.69     307.87
2014  114   5730000       6.00       0.94      -0.89       5.65      77.06     316.56
2014  114   5790000       6.05       2.23      -2.61       4.78      54.26     310.51
2014  114   5850000       6.10       0.54      -1.01       5.97      79.13     298.13
2014  114   5910000       6.05       0.56      -0.90       5.91      79.86     301.96
2014  114   5970000       6.03       1.17      -1.25       5.75      73.42     312.94
2014  114   6030000       6.02       1.40      -1.62       5.60      69.06     310.88
2014  114   6090000       5.98       1.56      -1.52       5.54      68.58     315.75
2014  114   6150000       6.00       1.65      -1.76       5.48      66.25     313.23
2014  114   6210000       6.02       2.17      -1.37       5.40      64.56     327.79
2014  114   6270000       6.03       1.59      -1.69       5.56      67.36     313.14
2014  114   6330000       6.05       1.76      -1.25       5.61      68.95     324.71
2014  114   6390000       6.06       2.19      -1.31       5.48      65.07     329.13
2014  114   6450000       6.01       2.96      -0.65       5.18      59.71     347.66
2014  114   6510000       6.02       2.77      -0.96       5.22      60.67     341.00
2014  114   6570000       6.04       3.04      -0.99       5.07      57.74     341.92
2014  114   6630000       6.00       2.35      -1.77       5.18      60.35     323.02
2014  114   6690000       6.01       2.22      -2.47       5.00      56.37     311.89
2014  114   6750000       5.99       2.42      -1.76       5.12      59.73     323.97
2014  114   6810000       5.97       2.02      -2.20       5.16      59.92     312.55
2014  114   6870000       6.07       1.72      -2.91       4.92      55.49     300.52
2014  114   6930000       6.11       3.00      -2.23       4.81      52.14     323.31
2014  114   6990000       6.16       2.46      -3.18       4.65      49.13     307.72
2014  114   7050000       6.17       2.26      -3.13       4.81      51.26     305.87
2014  114   7110000       6.19       2.10      -3.03       4.95      53.32     304.75
2014  114   7170000       6.12       1.80      -2.93       5.04      55.71     301.56
2014  114   7230000       6.08       1.71      -3.25       4.83      52.77     297.82
2014  114   7290000       5.98       1.87      -2.85       4.91      55.21     303.31
2014  114   7350000       6.01       1.37      -3.57       4.55      50.00     290.97
2014  114   7410000       6.02      -0.95      -4.71       1.95      22.10     258.61
2014  114   7470000       6.01      -2.40      -5.16      -1.88     -18.29     245.07
