             Wind MFI Data, 1 minute resolution, GSE coordinates
Year  DOY  millisecs       B          Bx         By         Bz       Theta       Phi    
2014  122   6570000       3.37      -2.08       1.19      -2.36     -44.50     150.31
2014  122   6630000       3.36      -2.17       1.32      -2.19     -40.81     148.77
2014  122   6690000       3.36      -2.33       1.40      -1.98     -36.04     149.02
2014  122   6750000       3.35      -2.30       1.37      -2.01     -36.95     149.26
2014  122   6810000       3.37      -2.35       1.23      -2.08     -38.13     152.33
2014  122   6870000       3.37      -2.39       1.40      -1.91     -34.65     149.54
2014  122   6930000       3.39      -2.31       1.50      -1.98     -35.69     147.03
2014  122   6990000       3.38      -2.37       1.58      -1.81     -32.41     146.35
2014  122   7110000       3.42      -2.55       1.47      -1.73     -30.43     150.10
2014  122   7170000       3.37      -2.68       1.38      -1.48     -26.11     152.73
2014  122   7230000       3.34      -3.07       1.05      -0.17      -2.94     161.04
2014  122   7290000       3.36      -3.22       0.78       0.46       7.96     166.36
2014  122   7350000       3.37      -3.05       1.12      -0.80     -13.81     159.88
2014  122   7410000       3.33      -2.95       1.16      -1.04     -18.16     158.54
2014  122   7470000       3.31      -2.91       1.16      -1.05     -18.55     158.25
2014  122   7530000       3.35      -2.82       1.24      -1.15     -20.46     156.28
2014  122   7590000       3.33      -3.31       0.14       0.25       4.35     177.55
2014  122   7650000       3.33      -3.25       0.48      -0.52      -9.00     171.59
2014  122   7710000       3.34      -3.22       0.60      -0.61     -10.56     169.43
2014  122   7770000       3.36      -3.29       0.52      -0.32      -5.55     170.97
2014  122   7830000       3.36      -3.28       0.69      -0.03      -0.54     168.13
2014  122   7890000       3.36      -3.26       0.81      -0.04      -0.68     165.98
2014  122   7950000       3.36      -3.22       0.95       0.07       1.25     163.57
2014  122   8010000       3.33      -3.21       0.84       0.31       5.26     165.25
2014  122   8070000       3.26      -3.00       1.22      -0.28      -4.91     157.86
2014  122   8130000       3.31      -2.86       1.30      -0.94     -16.66     155.57
2014  122   8190000       3.32      -2.75       1.50      -1.04     -18.37     151.31
2014  122   8250000       3.31      -2.96       1.22      -0.77     -13.49     157.57
2014  122   8370000       3.30      -2.82       1.43      -0.91     -15.96     153.12
2014  122   8430000       3.33      -3.07       1.12      -0.62     -10.68     159.96
2014  122   8490000       3.29      -3.22       0.66      -0.19      -3.37     168.33
2014  122   8550000       3.32      -3.28       0.50       0.10       1.74     171.36
2014  122   8610000       3.31      -3.21       0.80       0.08       1.46     166.01
2014  122   8670000       3.30      -3.13       1.05      -0.09      -1.57     161.45
2014  122   8730000       3.32      -3.10       1.07       0.44       7.59     161.01
2014  122   8790000       3.32      -3.05       1.24       0.16       2.79     157.92
2014  122   8850000       3.39      -3.07       1.37      -0.32      -5.44     155.95
2014  122   8910000       3.41      -2.88       1.60      -0.85     -14.45     150.97
2014  122   8970000       3.39      -2.97       1.57      -0.37      -6.23     152.17
2014  122   9030000       3.41      -3.05       1.45      -0.41      -6.97     154.53
2014  122   9090000       3.40      -3.05       1.26      -0.81     -13.76     157.55
2014  122   9150000       3.36      -2.89       1.48      -0.79     -13.71     152.86
2014  122   9210000       3.40      -3.05       1.32      -0.60     -10.25     156.51
2014  122   9270000       3.40      -3.06       1.47      -0.18      -3.05     154.39
2014  122   9330000       3.46      -3.12       1.51      -0.11      -1.78     154.15
2014  122   9390000       3.47      -3.14       1.45       0.03       0.44     155.17
2014  122   9450000       3.48      -3.14       1.48       0.17       2.81     154.77
2014  122   9510000       3.45      -3.15       1.42       0.09       1.48     155.65
2014  122   9570000       3.45      -3.14       1.40       0.12       1.97     156.06
2014  122   9630000       3.45      -3.10       1.45       0.29       4.87     154.86
2014  122   9690000       3.42      -2.99       1.64      -0.21      -3.57     151.24
2014  122   9750000       3.38      -2.88       1.73      -0.34      -5.70     149.00
2014  122   9810000       3.38      -2.91       1.67      -0.37      -6.36     150.17
2014  122   9870000       3.37      -2.82       1.78      -0.43      -7.41     147.81
2014  122   9930000       3.37      -2.84       1.77      -0.37      -6.25     148.00
2014  122   9990000       3.36      -2.92       1.65      -0.01      -0.21     150.55
2014  122  10050000       3.36      -2.88       1.72      -0.11      -1.86     149.11
2014  122  10110000       3.36      -2.96       1.56      -0.34      -5.76     152.22
2014  122  10170000       3.36      -2.96       1.59      -0.19      -3.31     151.76
2014  122  10230000       3.36      -2.94       1.61      -0.14      -2.39     151.37
2014  122  10290000       3.38      -2.98       1.57       0.05       0.86     152.22
2014  122  10350000       3.38      -2.80       1.89       0.07       1.15     145.89
2014  122  10410000       3.39      -2.79       1.90      -0.03      -0.52     145.77
2014  122  10590000       3.40      -2.84       1.86       0.09       1.50     146.71
2014  122  10650000       3.38      -2.78       1.92      -0.05      -0.90     145.47
2014  122  10710000       3.39      -2.85       1.83       0.02       0.36     147.34
2014  122  10770000       3.40      -2.72       2.03      -0.05      -0.89     143.31
2014  122  10830000       3.39      -2.83       1.86       0.08       1.27     146.66
2014  122  10890000       3.41      -2.96       1.68       0.21       3.58     150.35
2014  122  10950000       3.42      -2.96       1.70       0.22       3.63     150.15
2014  122  11010000       3.41      -2.82       1.89       0.16       2.70     146.17
2014  122  11130000       3.42      -2.79       1.98       0.02       0.26     144.54
2014  122  11190000       3.41      -2.83       1.91       0.02       0.41     145.97
2014  122  11250000       3.41      -2.81       1.93       0.05       0.83     145.46
2014  122  11310000       3.39      -2.79       1.92       0.03       0.58     145.56
2014  122  11370000       3.39      -2.72       2.02       0.08       1.38     143.35
2014  122  11430000       3.41      -2.85       1.87      -0.05      -0.92     146.73
2014  122  11490000       3.40      -2.80       1.90      -0.03      -0.59     145.87
2014  122  11550000       3.38      -2.81       1.87       0.26       4.49     146.32
2014  122  11610000       3.40      -2.73       1.97       0.47       8.00     144.20
2014  122  11670000       3.38      -2.76       1.93       0.23       3.96     144.96
2014  122  11730000       3.37      -2.67       2.04      -0.22      -3.78     142.55
2014  122  11790000       3.40      -2.71       2.03      -0.26      -4.42     143.18
2014  122  11850000       3.40      -2.71       2.04      -0.21      -3.48     142.95
2014  122  11910000       3.39      -2.72       2.02      -0.17      -2.87     143.31
2014  122  11970000       3.40      -2.73       2.01      -0.16      -2.68     143.55
2014  122  12030000       3.40      -2.75       1.99      -0.05      -0.88     144.16
2014  122  12090000       3.38      -2.74       1.98      -0.17      -2.96     144.11
2014  122  12150000       3.40      -2.70       2.04      -0.31      -5.32     142.89
2014  122  12210000       3.40      -2.69       2.02      -0.36      -6.04     143.14
2014  122  12270000       3.41      -2.73       2.03      -0.06      -1.03     143.35
2014  122  12330000       3.39      -2.89       1.76       0.10       1.70     148.74
2014  122  12390000       3.39      -2.88       1.79      -0.01      -0.17     148.14
2014  122  12450000       3.40      -2.81       1.89      -0.07      -1.26     146.12
2014  122  12510000       3.39      -2.87       1.80      -0.01      -0.18     147.92
2014  122  12570000       3.50      -2.42       2.24      -0.89     -15.12     137.27
2014  122  12630000       3.63      -2.16       2.42      -1.61     -26.45     131.79
2014  122  12690000       3.63      -2.23       2.44      -1.47     -23.96     132.44
2014  122  12750000       3.60      -2.22       2.40      -1.49     -24.39     132.77
2014  122  12810000       3.59      -2.29       2.33      -1.48     -24.46     134.58
2014  122  12870000       3.58      -2.45       2.24      -1.32     -21.67     137.46
2014  122  12930000       3.58      -2.45       2.29      -1.26     -20.65     136.92
2014  122  12990000       3.62      -2.41       2.43      -1.16     -18.73     134.80
2014  122  13050000       3.62      -2.42       2.43      -1.14     -18.44     134.88
2014  122  13110000       3.64      -2.29       2.57      -1.17     -18.72     131.70
2014  122  13170000       3.66      -2.28       2.61      -1.17     -18.62     131.17
2014  122  13230000       3.65      -2.48       2.50      -0.91     -14.51     134.78
2014  122  13290000       3.64      -2.52       2.44      -0.96     -15.31     135.99
2014  122  13350000       3.64      -2.68       2.22      -1.03     -16.53     140.42
2014  122  13410000       3.65      -2.44       2.43      -1.20     -19.22     135.11
2014  122  13470000       3.64      -2.36       2.44      -1.32     -21.26     133.95
2014  122  13530000       3.67      -2.34       2.43      -1.44     -23.04     133.98
2014  122  13590000       3.67      -2.19       2.44      -1.64     -26.59     131.91
2014  122  13650000       3.69      -2.11       2.33      -1.90     -31.15     132.19
2014  122  13710000       3.66      -2.49       2.39      -1.14     -18.33     136.22
2014  122  13770000       3.64      -2.71       2.33      -0.64     -10.18     139.31
2014  122  13830000       3.62      -2.59       2.19       0.49       8.23     139.84
2014  122  13890000       3.58      -2.33       1.81       2.00      34.22     142.08
2014  122  14070000       3.51      -2.34       2.11       1.55      26.14     138.07
2014  122  14130000       3.50      -2.37       2.05       1.54      26.17     139.13
