    Wind MFI and SWE Data, 1 minute resolution, GSM coordinates
Year  DOY  millisecs       B          Bx         By         Bz      Epsilon  
2013   77  25494951       8.78       0.05      -1.09       8.71      0.000
2013   77  25594638       8.75       0.33      -1.26       8.65      0.000
2013   77  26181316       8.63      -0.12      -0.94       8.57      0.000
2013   77  26279607       8.65      -0.13      -1.02       8.59      0.000
2013   77  26381826       8.60      -0.08      -0.93       8.55      0.000
2013   77  26470046       8.61      -0.20      -0.68       8.58      0.000
2013   77  26571412       8.53      -0.27      -0.50       8.51      0.000
2013   77  26688273       8.49      -0.32      -0.59       8.46      0.000
2013   77  26769669       8.51      -0.21      -0.64       8.48      0.000
2013   77  26866287       8.41      -0.25      -0.56       8.38      0.000
2013   77  26963183       8.23      -0.03      -0.96       8.18      0.000
2013   77  27061474       8.26       0.05      -0.75       8.22      0.000
2013   77  27159626       8.28       0.01      -0.84       8.23      0.000
2013   77  27258058       8.21      -0.31      -0.87       8.16      0.000
2013   77  27356349       8.30      -0.28      -0.96       8.23      0.000
2013   77  27454642       8.38      -0.22      -1.04       8.31      0.000
2013   77  27552933       8.38      -0.14      -0.88       8.33      0.000
2013   77  27672583       8.38      -0.08      -0.93       8.33      0.000
2013   77  27753984       8.40      -0.09      -0.79       8.36      0.000
2013   77  27849203       8.42      -0.03      -0.42       8.40      0.000
2013   77  27947634       8.39       0.04      -0.73       8.35      0.000
2013   77  28046640       8.42       0.03      -0.91       8.37      0.000
2013   77  28147150       8.37       0.18      -0.62       8.34      0.000
2013   77  28244046       8.30       0.43      -0.77       8.24      0.000
2013   77  28342339       8.14       0.49      -1.24       8.02      0.000
2013   77  28442025       8.23       0.32      -1.11       8.14      0.000
2013   77  28538921       8.17       0.78      -2.30       7.78      0.003
2013   77  28657179       8.06       0.28      -3.38       7.26      0.016
2013   77  28932089       8.06      -0.16      -2.67       7.53      0.006
2013   77  29030380       8.03       1.60      -1.89       7.63      0.002
2013   77  29127917       7.61       2.02      -1.48       7.18      0.001
2013   77  29226140       7.60       2.06      -1.22       7.20      0.000
2013   77  29333646       7.66       2.19      -1.46       7.18      0.001
2013   77  29431939       7.58       2.14      -1.37       7.13      0.001
2013   77  29521015       7.62       2.54      -1.39       7.04      0.001
2013   77  29640808       7.69       2.46      -1.19       7.14      0.000
2013   77  29721494       7.79      -0.08      -0.69       7.70      0.000
2013   77  29818109       7.99      -2.53      -0.12       7.53      0.000
2013   77  29916541       8.29      -3.46       0.06       7.51      0.000
2013   77  30010226       8.46      -1.16      -0.13       8.22      0.000
2013   77  30117591       8.37      -0.63       0.06       8.34      0.000
2013   77  30212810       8.35      -1.33       0.09       8.24      0.000
2013   77  30312640       8.48      -1.06       0.25       8.40      0.000
2013   77  30410931       8.55      -0.80       0.53       8.49      0.000
2013   77  30507685       8.54      -0.44       0.26       8.52      0.000
2013   77  30619800       8.69      -1.51       0.56       8.53      0.000
2013   77  30701337       8.70      -2.30       1.07       8.31      0.000
2013   77  30796560       9.05      -1.54       0.86       8.87      0.000
2013   77  30896246       9.05      -1.74       0.90       8.83      0.000
2013   77  30993142       8.87      -1.60       0.84       8.67      0.000
2013   77  31091294       8.83      -1.33       0.71       8.69      0.000
2013   77  31189585       8.79      -0.82       0.91       8.71      0.000
2013   77  31288017       8.79      -1.02       0.97       8.67      0.000
2013   77  31386310       8.69      -0.76       1.09       8.59      0.000
2013   77  31482923       8.50      -0.41       0.89       8.43      0.000
2013   77  31603539       8.33       0.10       0.97       8.27      0.000
2013   77  31682580       8.37       0.67       1.25       8.24      0.000
2013   77  31783943       8.35       0.98       0.95       8.23      0.000
2013   77  31880837       8.09       1.55       0.93       7.86      0.000
2013   77  31980527       8.06       1.59       1.22       7.76      0.000
2013   77  32077421       8.18       0.44       0.87       8.11      0.000
2013   77  32174890       7.93       1.33       1.52       7.56      0.001
2013   77  32272330       7.84       2.42       1.31       7.29      0.000
2013   77  32369226       7.76       2.17       0.57       7.38      0.000
2013   77  32468912       7.99       1.49       0.86       7.76      0.000
2013   77  32585634       7.83       0.66       0.54       7.74      0.000
2013   77  32673175       7.48      -0.74      -0.96       7.36      0.000
2013   77  32766859       7.75      -1.10      -1.22       7.54      0.000
2013   77  32866687       8.16      -1.55      -2.35       7.63      0.004
2013   77  32960511       8.91      -0.37       1.43       7.55      0.001
2013   77  33057624       9.11      -0.87       3.49       8.34      0.013
2013   77  33161558       9.15      -1.66       2.66       8.58      0.005
2013   77  33255281       8.77      -2.14       3.68       7.61      0.021
2013   77  33352039       8.55      -2.34       4.08       7.06      0.036
2013   77  33450292       8.26      -2.16       4.62       6.08      0.076
2013   77  33568550       8.85      -0.82       0.89       8.74      0.000
2013   77  33656093       8.63      -1.81       2.32       8.06      0.003
2013   77  33840390       8.51      -0.51       2.09       8.08      0.002
2013   77  33944070       8.83       0.02       1.98       8.54      0.001
2013   77  34041578       9.02      -0.91       2.75       8.54      0.005
2013   77  34143796       8.94      -1.60       2.73       8.35      0.006
2013   77  34241269       8.97      -2.00       2.78       8.28      0.006
2013   77  34331882       9.05      -1.56       2.82       8.42      0.006
2013   77  34433246       9.01      -2.04       3.49       8.00      0.016
2013   77  34553003       9.03      -3.15       3.53       7.68      0.019
2013   77  34628261       9.04      -3.28       3.26       7.76      0.014
2013   77  34728085       8.84      -2.90       2.94       7.79      0.009
2013   77  34826378       8.80      -2.65       3.31       7.66      0.015
2013   77  34920062       8.63      -2.42       3.09       7.65      0.011
2013   77  35021425       8.69      -2.27       3.41       7.64      0.016
2013   77  35121289       8.72      -3.15       4.67       6.63      0.071
2013   77  35216507       9.10      -2.29       4.44       7.59      0.043
2013   77  35313265       9.11      -2.29       4.44       7.59      0.043
2013   77  35414593       9.08      -2.46       4.73       7.35      0.058
2013   77  35532882       8.68      -2.32       4.45       7.07      0.049
2013   77  35614281       8.66      -2.07       5.03       6.74      0.082
2013   77  35906085       8.47      -1.93       4.86       6.63      0.075
2013   77  36004378       8.40      -1.24       3.84       7.16      0.027
2013   77  36102667       8.25      -3.22       5.28       5.44      0.151
2013   77  36204851       8.47      -3.92       5.08       5.49      0.142
2013   77  36303144       8.25      -4.65       4.22       5.24      0.096
2013   77  36394472       8.37      -3.60       3.75       6.35      0.038
2013   77  36514265       8.17      -2.88       4.47       6.15      0.070
2013   77  36586378       7.63      -0.54       2.00       7.07      0.002
2013   77  36689347       8.38      -1.53       4.55       6.74      0.057
2013   77  36787605       8.64      -2.32       5.32       6.37      0.113
2013   77  36885894       8.85      -3.07       6.01       5.57      0.225
2013   77  36987292       8.66      -3.46       5.97       5.22      0.252
2013   77  37377355       8.75      -1.27       5.12       6.50      0.097
2013   77  37494074       8.70       1.72       3.43       7.77      0.015
2013   77  37580082       8.69       2.05       2.52       8.03      0.004
2013   77  37673765       8.92       2.63       2.44       8.13      0.004
2013   77  37965570       9.15       4.61       2.02       7.61      0.003
2013   77  38066964       9.33       4.34       3.12       7.62      0.013
2013   77  38164582       9.56       5.51       0.92       7.73      0.000
2013   77  38259121       9.57       5.47       0.62       7.83      0.000
2013   77  38361164       9.53       5.26       1.03       7.86      0.000
2013   77  38477886       9.53       5.12       1.23       7.92      0.000
2013   77  38560781       9.54       5.28       1.45       7.81      0.001
2013   77  38852625       9.46       4.34       1.64       8.23      0.001
2013   77  38945449       9.48       5.93       0.72       7.32      0.000
2013   77  39049882       9.53       6.20       0.49       7.21      0.000
2013   77  39151390       9.39       6.54      -0.41       6.68      0.000
2013   77  39241824       9.43       7.63      -1.33       5.34      0.002
2013   77  39343187       9.42       7.22      -1.13       5.93      0.001
2013   77  39458374       9.45       7.24      -1.36       5.92      0.002
2013   77  39542874       9.40       7.18      -1.66       5.83      0.003
2013   77  39635027       9.36       6.98      -1.68       5.99      0.003
2013   77  39736355       9.14       6.86      -1.76       5.76      0.004
2013   77  39834648       9.19       7.14      -1.82       5.45      0.006
2013   77  39932296       9.16       7.57      -2.29       4.60      0.024
2013   77  40029835       9.13       7.67      -4.14       2.53      0.496
2013   77  40129523       9.19       7.58      -2.75       4.32      0.054
2013   77  40522687       9.13       7.29      -2.19       5.03      0.015
2013   77  40912785       9.06       7.22      -2.38       4.91      0.022
2013   77  41012609       9.01       7.07      -2.29       5.06      0.017
2013   77  41109507       8.97       6.93      -2.30       5.14      0.016
2013   77  41209332       8.94       6.97      -2.51       4.94      0.025
2013   77  41422707       8.88       6.69      -1.92       5.48      0.007
2013   77  41505605       8.95       6.81      -3.05       4.92      0.047
2013   77  41600824       8.91       6.76      -3.35       4.73      0.070
2013   77  41699257       8.92       6.72      -3.74       4.51      0.111
2013   77  41799085       8.92       6.61      -3.80       4.62      0.109
2013   77  41895839       8.88       6.55      -3.61       4.77      0.086
2013   77  41995527       8.88       6.32      -2.67       5.59      0.020
2013   77  42093109       8.83       5.70      -2.70       6.12      0.015
2013   77  42188328       8.93       5.93      -2.42       6.19      0.010
2013   77  42285933       8.92       5.97      -3.77       5.41      0.068
